n;k;algorithm;bush;time;success
50;6;Astr;2;0,1459;True
50;6;Astr;2;0,1808;True
50;6;Astr;2;0,1651;True
50;6;Astr;2;0,142;True
50;6;Astr;2;0,1788;True
50;6;Astr;2;0,0343;True
50;6;Astr;2;0,147;True
50;6;Astr;2;0,1487;True
50;6;Astr;2;0,1895;True
50;6;Astr;2;0,1096;True
50;6;Astr;2;0,0366;True
50;6;Astr;2;0,1724;True
50;6;Astr;2;0,1423;True
50;6;Astr;2;0,1502;True
50;6;Astr;2;0,0019;True
50;6;Astr;2;0,1312;True
50;6;Astr;2;0,1039;True
50;6;Astr;2;0,0019;False
50;6;Astr;2;0,09;True
50;6;Astr;2;0,0774;True
50;6;Astr;2;0,1592;True
50;6;Astr;2;0,04;True
50;6;Astr;2;0,0941;True
50;6;Astr;2;0,1365;True
50;6;Astr;2;0,1532;True
50;6;Astr;2;0,0673;True
50;6;Astr;2;0,0577;True
50;6;Astr;2;0,1594;True
50;6;Astr;2;0,1327;True
50;6;Astr;2;0,1322;True
50;6;Astr;2;0,1922;True
50;6;Astr;2;0,0617;True
50;6;Astr;2;0,1107;True
50;6;Astr;2;0,1886;True
50;6;Astr;2;0,1179;True
50;6;Astr;2;0,1473;True
50;6;Astr;2;0,0981;True
50;6;Astr;2;0,1116;True
50;6;Astr;2;0,1588;True
50;6;Astr;2;0,1685;True
50;6;Astr;2;0,0268;True
50;6;Astr;2;0,0525;True
50;6;Astr;2;0,1277;True
50;6;Astr;2;0,0884;True
50;6;Astr;2;0,0193;True
50;6;Astr;2;0,1124;True
50;6;Astr;2;0,1823;True
50;6;Astr;2;0,0776;True
50;6;Astr;2;0,1051;True
50;6;Astr;2;0,0799;True
50;6;Astr;2;0,1391;True
50;6;Astr;2;0,1742;True
50;6;Astr;2;0,0673;True
50;6;Astr;2;0,0743;True
50;6;Astr;2;0,0358;True
50;6;Astr;2;0,1453;True
50;6;Astr;2;0,1477;True
50;6;Astr;2;0,1489;True
50;6;Astr;2;0,0425;True
50;6;Astr;2;0,2251;True
50;6;Astr;2;0,0229;True
50;6;Astr;2;0,1215;True
50;6;Astr;2;0,1429;True
50;6;Astr;2;0,0983;True
50;6;Astr;2;0,2727;True
50;6;Astr;2;0,1615;True
50;6;Astr;2;0,0367;True
50;6;Astr;2;0,1385;True
50;6;Astr;2;0,1216;True
50;6;Astr;2;0,0888;True
50;6;Astr;2;0,1616;True
50;6;Astr;2;0,1298;True
50;6;Astr;2;0,0911;True
50;6;Astr;2;0,073;True
50;6;Astr;2;0,1451;True
50;6;Astr;2;0,1532;True
50;6;Astr;2;0,0692;True
50;6;Astr;2;0,1004;True
50;6;Astr;2;0,1041;True
50;6;Astr;2;0,1059;True
50;6;Astr;2;0,1117;True
50;6;Astr;2;0,125;True
50;6;Astr;2;0,1576;True
50;6;Astr;2;0,0363;True
50;6;Astr;2;0,0848;True
50;6;Astr;2;0,1658;True
50;6;Astr;2;0,1491;True
50;6;Astr;2;0,0606;True
50;6;Astr;2;0,084;True
50;6;Astr;2;0,156;True
50;6;Astr;2;0,0965;True
50;6;Astr;2;0,1508;True
50;6;Astr;2;0,0622;True
50;6;Astr;3;0,1215;True
50;6;Astr;3;0,114;True
50;6;Astr;3;0,1522;True
50;6;Astr;3;0,0953;True
50;6;Astr;3;0,1671;True
50;6;Astr;3;0,1283;True
50;6;Astr;3;0,127;True
50;6;Astr;3;0,1678;True
50;6;Astr;3;0,1404;True
50;6;Astr;3;0,0737;True
50;6;Astr;3;0,0574;True
50;6;Astr;3;0,1144;True
50;6;Astr;3;0,1955;True
50;6;Astr;3;0,1147;True
50;6;Astr;3;0,0954;True
50;6;Astr;3;0,1144;True
50;6;Astr;3;0,0739;True
50;6;Astr;3;0,1682;True
50;6;Astr;3;0,084;True
50;6;Astr;3;0,0516;True
50;6;Astr;3;0,0499;True
50;6;Astr;3;0,1302;True
50;6;Astr;3;0,0519;True
50;6;Astr;3;0,075;True
50;6;Astr;3;0,062;True
50;6;Astr;3;0,1035;True
50;6;Astr;3;0,0139;True
50;6;Astr;3;0,0763;True
50;6;Astr;3;0,1216;True
50;6;Astr;3;0,0465;False
50;6;Astr;3;0,0801;True
50;6;Astr;3;0,1393;True
50;6;Astr;3;0,0479;True
50;6;Astr;3;0,188;True
50;6;Astr;3;0,114;True
50;6;Astr;3;0,1787;True
50;6;Astr;3;0,0783;True
50;6;Astr;3;0,0782;True
50;6;Astr;3;0,0777;True
50;6;Astr;3;0,1181;True
50;6;Astr;3;0,0993;True
50;6;Astr;3;0,0239;True
50;6;Astr;3;0,098;True
50;6;Astr;3;0,1154;True
50;6;Astr;3;0,1052;True
50;6;Astr;3;0,1808;True
50;6;Astr;3;0,0322;True
50;6;Astr;3;0,0753;True
50;6;Astr;3;0,0177;True
50;6;Astr;3;0,0479;True
50;6;Astr;3;0,1127;True
50;6;Astr;3;0,1854;True
50;6;Astr;3;0,0753;True
50;6;Astr;3;0,2082;True
50;6;Astr;3;0,1232;True
50;6;Astr;3;0,068;True
50;6;Astr;3;0,1157;True
50;6;Astr;3;0,1534;True
50;6;Astr;3;0,0864;True
50;6;Astr;3;0,0861;True
50;6;Astr;3;0,1541;True
50;6;Astr;3;0,0537;True
50;6;Astr;3;0,0991;True
50;6;Astr;3;0,1189;True
50;6;Astr;3;0,1287;True
50;6;Astr;3;0,0541;True
50;6;Astr;3;0,0602;True
50;6;Astr;3;0,0648;True
50;6;Astr;3;0,1486;True
50;6;Astr;3;0,1016;True
50;6;Astr;3;0,0558;True
50;6;Astr;3;0,0419;True
50;6;Astr;3;0,126;True
50;6;Astr;3;0,0437;True
50;6;Astr;3;0,0577;True
50;6;Astr;3;0,1172;True
50;6;Astr;3;0,0673;True
50;6;Astr;3;0,1303;True
50;6;Astr;3;0,0685;True
50;6;Astr;3;0,0232;True
50;6;Astr;3;0,0563;True
50;6;Astr;3;0,041;True
50;6;Astr;3;0,0746;True
50;6;Astr;3;0,0739;True
50;6;Astr;3;0,0181;True
50;6;Astr;3;0,0819;True
50;6;Astr;3;0,0723;True
50;6;Astr;3;0,0641;True
50;6;Astr;3;0,139;True
50;6;Astr;3;0,1381;True
50;6;Astr;3;0,0669;True
50;6;Astr;3;0,1075;True
50;6;Astr;3;0,0948;True
50;6;Astr;3;0,0684;True
50;6;Astr;3;0,111;True
50;6;Astr;3;0,1199;True
50;6;Astr;3;0,1159;True
50;6;Astr;3;0,1339;True
50;6;Astr;3;0,1192;True
50;6;Astr;3;0,1026;True
50;6;Astr;5;0,0951;True
50;6;Astr;5;0,1133;True
50;6;Astr;5;0,1132;True
50;6;Astr;5;0,0744;True
50;6;Astr;5;0,1146;True
50;6;Astr;5;0,0443;True
50;6;Astr;5;0,1445;True
50;6;Astr;5;0,1029;True
50;6;Astr;5;0,0618;True
50;6;Astr;5;0,0776;True
50;6;Astr;5;0,1614;True
50;6;Astr;5;0,0656;True
50;6;Astr;5;0,0776;True
50;6;Astr;5;0,1099;True
50;6;Astr;5;0,064;True
50;6;Astr;5;0,0726;True
50;6;Astr;5;0,0728;True
50;6;Astr;5;0,0979;True
50;6;Astr;5;0,1244;True
50;6;Astr;5;0,0859;True
50;6;Astr;5;0,1804;True
50;6;Astr;5;0,0851;True
50;6;Astr;5;0,029;True
50;6;Astr;5;0,1426;True
50;6;Astr;5;0,1609;True
50;6;Astr;5;0,0689;True
50;6;Astr;5;0,0556;True
50;6;Astr;5;0,0307;True
50;6;Astr;5;0,0613;True
50;6;Astr;5;0,1111;True
50;6;Astr;5;0,164;True
50;6;Astr;5;0,0604;True
50;6;Astr;5;0,1071;True
50;6;Astr;5;0,1209;True
50;6;Astr;5;0,1049;True
50;6;Astr;5;0,1048;True
50;6;Astr;5;0,0934;True
50;6;Astr;5;0,1108;True
50;6;Astr;5;0,0843;True
50;6;Astr;5;0,067;True
50;6;Astr;5;0,0543;True
50;6;Astr;5;0,0496;True
50;6;Astr;5;0,1311;True
50;6;Astr;5;0,1678;True
50;6;Astr;5;0,0417;True
50;6;Astr;5;0,125;True
50;6;Astr;5;0,0276;True
50;6;Astr;5;0,037;True
50;6;Astr;5;0,1047;True
50;6;Astr;5;0,1284;True
50;6;Astr;5;0,0981;True
50;6;Astr;5;0,0972;True
50;6;Astr;5;0,1359;True
50;6;Astr;5;0,1053;True
50;6;Astr;5;0,0135;True
50;6;Astr;5;0,1443;True
50;6;Astr;5;0,0844;True
50;6;Astr;5;0,088;True
50;6;Astr;5;0,1304;True
50;6;Astr;5;0,055;True
50;6;Astr;5;0,1455;True
50;6;Astr;5;0,115;True
50;6;Astr;5;0,1201;True
50;6;Astr;5;0,1123;True
50;6;Astr;5;0,0664;True
50;6;Astr;5;0,0728;True
50;6;Astr;5;0,0923;True
50;6;Astr;5;0,1286;True
50;6;Astr;5;0,0781;True
50;6;Astr;5;0,082;True
50;6;Astr;5;0,0977;True
50;6;Astr;5;0,0776;True
50;6;Astr;5;0,0849;True
50;6;Astr;5;0,1835;True
50;6;Astr;5;0,0363;True
50;6;Astr;5;0,1052;True
50;6;Astr;5;0,0285;True
50;6;Astr;5;0,1298;True
50;6;Astr;5;0,073;True
50;6;Astr;5;0,0691;True
50;6;Astr;5;0,0743;True
50;6;Astr;5;0,0633;True
50;6;Astr;5;0,1115;True
50;6;Astr;5;0,1328;True
50;6;Astr;5;0,0792;True
50;6;Astr;5;0,1811;True
50;6;Astr;5;0,123;True
50;6;Astr;5;0,1431;True
50;6;Astr;5;0,2026;True
50;6;Astr;5;0,1337;True
50;6;Astr;5;0,0556;True
50;6;Astr;5;0,0978;True
50;6;Astr;5;0,0785;True
50;6;Astr;5;0,1562;True
50;6;Astr;5;0,023;True
50;6;Astr;5;0,0478;True
50;6;Astr;5;0,0841;True
50;6;Astr;5;0,0518;True
50;6;Astr;5;0,1587;True
50;6;Astr;5;0,0322;True
50;10;Astr;2;0,168;True
50;10;Astr;2;0,1211;True
50;10;Astr;2;0,128;True
50;10;Astr;2;0,1964;True
50;10;Astr;2;0,147;True
50;10;Astr;2;0,0528;True
50;10;Astr;2;0,1252;True
50;10;Astr;2;0,2177;True
50;10;Astr;2;0,0921;True
50;10;Astr;2;0,1074;True
50;10;Astr;2;0,0755;True
50;10;Astr;2;0,0483;True
50;10;Astr;2;0,134;True
50;10;Astr;2;0,0883;True
50;10;Astr;2;0,1301;True
50;10;Astr;2;0,0923;True
50;10;Astr;2;0,1633;True
50;10;Astr;2;0,1895;True
50;10;Astr;2;0,1689;True
50;10;Astr;2;0,1216;True
50;10;Astr;2;0,2479;True
50;10;Astr;2;0,1615;True
50;10;Astr;2;0,1271;True
50;10;Astr;2;0,1134;True
50;10;Astr;2;0,1604;True
50;10;Astr;2;0,1863;True
50;10;Astr;2;0,0096;True
50;10;Astr;2;0,0849;True
50;10;Astr;2;0,1112;True
50;10;Astr;2;0,1327;True
50;10;Astr;2;0,1572;True
50;10;Astr;2;0,1062;True
50;10;Astr;2;0,1431;True
50;10;Astr;2;0,1191;True
50;10;Astr;2;0,0484;True
50;10;Astr;2;0,1835;True
50;10;Astr;2;0,0498;True
50;10;Astr;2;0,1689;True
50;10;Astr;2;0,0287;True
50;10;Astr;2;0,1456;True
50;10;Astr;2;0,0889;True
50;10;Astr;2;0,1681;True
50;10;Astr;2;0,0962;True
50;10;Astr;2;0,0714;True
50;10;Astr;2;0,1247;True
50;10;Astr;2;0,1062;True
50;10;Astr;2;0,1017;True
50;10;Astr;2;0,1516;True
50;10;Astr;2;0,1574;True
50;10;Astr;2;0,0019;False
50;10;Astr;2;0,1322;True
50;10;Astr;2;0,0653;True
50;10;Astr;2;0,1239;True
50;10;Astr;2;0,0218;True
50;10;Astr;2;0,139;True
50;10;Astr;2;0,1442;True
50;10;Astr;2;0,0354;True
50;10;Astr;2;0,15;True
50;10;Astr;2;0,181;True
50;10;Astr;2;0,1838;True
50;10;Astr;2;0,0633;True
50;10;Astr;2;0,0873;True
50;10;Astr;2;0,1097;True
50;10;Astr;2;0,0115;True
50;10;Astr;2;0,172;True
50;10;Astr;2;0,0986;True
50;10;Astr;2;0,187;True
50;10;Astr;2;0,0827;True
50;10;Astr;2;0,0556;True
50;10;Astr;2;0,0577;True
50;10;Astr;2;0,1079;True
50;10;Astr;2;0,1214;True
50;10;Astr;2;0,0742;True
50;10;Astr;2;0,1134;True
50;10;Astr;2;0,0993;True
50;10;Astr;2;0,114;True
50;10;Astr;2;0,23;True
50;10;Astr;2;0,0546;True
50;10;Astr;2;0,046;True
50;10;Astr;2;0,1395;True
50;10;Astr;2;0,0405;True
50;10;Astr;2;0,1394;True
50;10;Astr;2;0,0517;True
50;10;Astr;2;0,0153;True
50;10;Astr;2;0,1613;True
50;10;Astr;2;0,079;True
50;10;Astr;2;0,1598;True
50;10;Astr;2;0,1329;True
50;10;Astr;2;0,2117;True
50;10;Astr;2;0,0889;True
50;10;Astr;2;0,0174;True
50;10;Astr;2;0,1192;True
50;10;Astr;2;0,1698;True
50;10;Astr;2;0,1141;True
50;10;Astr;2;0,0019;False
50;10;Astr;2;0,0325;True
50;10;Astr;2;0,1957;True
50;10;Astr;2;0,1549;True
50;10;Astr;2;0,0968;True
50;10;Astr;2;0,0846;True
50;10;Astr;3;0,0513;True
50;10;Astr;3;0,1492;True
50;10;Astr;3;0,0257;True
50;10;Astr;3;0,14;True
50;10;Astr;3;0,1072;True
50;10;Astr;3;0,0638;True
50;10;Astr;3;0,0521;True
50;10;Astr;3;0,1172;True
50;10;Astr;3;0,0812;True
50;10;Astr;3;0,1301;True
50;10;Astr;3;0,1479;True
50;10;Astr;3;0,0719;True
50;10;Astr;3;0,048;True
50;10;Astr;3;0,0318;True
50;10;Astr;3;0,1894;True
50;10;Astr;3;0,1374;True
50;10;Astr;3;0,014;True
50;10;Astr;3;0,0976;True
50;10;Astr;3;0,1724;True
50;10;Astr;3;0,0489;True
50;10;Astr;3;0,1682;True
50;10;Astr;3;0,117;True
50;10;Astr;3;0,1779;True
50;10;Astr;3;0,1566;True
50;10;Astr;3;0,1593;True
50;10;Astr;3;0,1593;True
50;10;Astr;3;0,1648;True
50;10;Astr;3;0,1073;True
50;10;Astr;3;0,0496;True
50;10;Astr;3;0,1115;True
50;10;Astr;3;0,1556;True
50;10;Astr;3;0,0642;True
50;10;Astr;3;0,149;True
50;10;Astr;3;0,0925;True
50;10;Astr;3;0,0721;True
50;10;Astr;3;0,1706;True
50;10;Astr;3;0,2276;True
50;10;Astr;3;0,1116;True
50;10;Astr;3;0,1049;True
50;10;Astr;3;0,1194;True
50;10;Astr;3;0,2108;True
50;10;Astr;3;0,0381;True
50;10;Astr;3;0,1341;True
50;10;Astr;3;0,0341;True
50;10;Astr;3;0,1519;True
50;10;Astr;3;0,1477;True
50;10;Astr;3;0,0617;True
50;10;Astr;3;0,029;True
50;10;Astr;3;0,1085;True
50;10;Astr;3;0,0682;True
50;10;Astr;3;0,1116;True
50;10;Astr;3;0,1616;True
50;10;Astr;3;0,1257;True
50;10;Astr;3;0,1464;True
50;10;Astr;3;0,1222;True
50;10;Astr;3;0,1791;True
50;10;Astr;3;0,0965;True
50;10;Astr;3;0,1603;True
50;10;Astr;3;0,1182;True
50;10;Astr;3;0,1413;True
50;10;Astr;3;0,0811;True
50;10;Astr;3;0,1217;True
50;10;Astr;3;0,0719;True
50;10;Astr;3;0,2296;True
50;10;Astr;3;0,1417;True
50;10;Astr;3;0,0419;True
50;10;Astr;3;0,138;True
50;10;Astr;3;0,0957;True
50;10;Astr;3;0,1235;True
50;10;Astr;3;0,0964;True
50;10;Astr;3;0,0802;True
50;10;Astr;3;0,0327;True
50;10;Astr;3;0,083;True
50;10;Astr;3;0,1736;True
50;10;Astr;3;0,146;True
50;10;Astr;3;0,0966;True
50;10;Astr;3;0,0941;True
50;10;Astr;3;0,0272;True
50;10;Astr;3;0,099;True
50;10;Astr;3;0,1059;True
50;10;Astr;3;0,1371;True
50;10;Astr;3;0,1723;True
50;10;Astr;3;0,118;True
50;10;Astr;3;0,0915;True
50;10;Astr;3;0,0953;True
50;10;Astr;3;0,0871;True
50;10;Astr;3;0,1479;True
50;10;Astr;3;0,0521;True
50;10;Astr;3;0,0609;True
50;10;Astr;3;0,1275;True
50;10;Astr;3;0,1054;True
50;10;Astr;3;0,0878;True
50;10;Astr;3;0,1185;True
50;10;Astr;3;0,0857;True
50;10;Astr;3;0,0599;True
50;10;Astr;3;0,0777;True
50;10;Astr;3;0,1035;True
50;10;Astr;3;0,1773;True
50;10;Astr;3;0,0963;True
50;10;Astr;3;0,0326;True
50;10;Astr;5;0,0952;True
50;10;Astr;5;0,042;True
50;10;Astr;5;0,1082;True
50;10;Astr;5;0,0247;True
50;10;Astr;5;0,017;True
50;10;Astr;5;0,0705;True
50;10;Astr;5;0,0934;True
50;10;Astr;5;0,0764;True
50;10;Astr;5;0,1331;True
50;10;Astr;5;0,1124;True
50;10;Astr;5;0,0974;True
50;10;Astr;5;0,0621;True
50;10;Astr;5;0,0684;True
50;10;Astr;5;0,1208;True
50;10;Astr;5;0,1606;True
50;10;Astr;5;0,063;True
50;10;Astr;5;0,0834;True
50;10;Astr;5;0,0723;True
50;10;Astr;5;0,1205;True
50;10;Astr;5;0,1472;True
50;10;Astr;5;0,0304;True
50;10;Astr;5;0,0711;True
50;10;Astr;5;0,0557;True
50;10;Astr;5;0,1209;True
50;10;Astr;5;0,0388;True
50;10;Astr;5;0,0612;True
50;10;Astr;5;0,1105;True
50;10;Astr;5;0,1256;True
50;10;Astr;5;0,0859;True
50;10;Astr;5;0,0995;True
50;10;Astr;5;0,0539;True
50;10;Astr;5;0,1338;True
50;10;Astr;5;0,1154;True
50;10;Astr;5;0,1039;True
50;10;Astr;5;0,0614;True
50;10;Astr;5;0,1166;True
50;10;Astr;5;0,0856;True
50;10;Astr;5;0,0274;True
50;10;Astr;5;0,1456;True
50;10;Astr;5;0,1068;True
50;10;Astr;5;0,1431;True
50;10;Astr;5;0,0201;True
50;10;Astr;5;0,1361;True
50;10;Astr;5;0,0899;True
50;10;Astr;5;0,1267;True
50;10;Astr;5;0,0763;True
50;10;Astr;5;0,1278;True
50;10;Astr;5;0,1297;True
50;10;Astr;5;0,1259;True
50;10;Astr;5;0,1042;True
50;10;Astr;5;0,0809;True
50;10;Astr;5;0,1056;True
50;10;Astr;5;0,0764;True
50;10;Astr;5;0,1228;True
50;10;Astr;5;0,0897;True
50;10;Astr;5;0,0821;True
50;10;Astr;5;0,067;True
50;10;Astr;5;0,065;True
50;10;Astr;5;0,0708;True
50;10;Astr;5;0,0171;True
50;10;Astr;5;0,1385;True
50;10;Astr;5;0,1283;True
50;10;Astr;5;0,1496;True
50;10;Astr;5;0,1652;True
50;10;Astr;5;0,1275;True
50;10;Astr;5;0,0865;True
50;10;Astr;5;0,044;True
50;10;Astr;5;0,1059;True
50;10;Astr;5;0,1225;True
50;10;Astr;5;0,1701;True
50;10;Astr;5;0,0384;True
50;10;Astr;5;0,1243;True
50;10;Astr;5;0,1162;True
50;10;Astr;5;0,0213;True
50;10;Astr;5;0,0329;True
50;10;Astr;5;0,078;True
50;10;Astr;5;0,1245;True
50;10;Astr;5;0,0556;True
50;10;Astr;5;0,1031;True
50;10;Astr;5;0,0401;True
50;10;Astr;5;0,0819;True
50;10;Astr;5;0,1665;True
50;10;Astr;5;0,0382;True
50;10;Astr;5;0,1572;True
50;10;Astr;5;0,0384;True
50;10;Astr;5;0,1012;True
50;10;Astr;5;0,0708;True
50;10;Astr;5;0,019;True
50;10;Astr;5;0,1357;True
50;10;Astr;5;0,0731;True
50;10;Astr;5;0,1114;True
50;10;Astr;5;0,0916;True
50;10;Astr;5;0,0785;True
50;10;Astr;5;0,0335;True
50;10;Astr;5;0,0492;True
50;10;Astr;5;0,1156;True
50;10;Astr;5;0,1043;True
50;10;Astr;5;0,0941;True
50;10;Astr;5;0,0679;True
50;10;Astr;5;0,0884;True
100;4;Astr;2;0,4574;True
100;4;Astr;2;1,3375;True
100;4;Astr;2;1,3713;True
100;4;Astr;2;1,2418;True
100;4;Astr;2;0,4158;True
100;4;Astr;2;1,2289;True
100;4;Astr;2;1,3193;True
100;4;Astr;2;1,9374;True
100;4;Astr;2;1,3203;True
100;4;Astr;2;1,4609;True
100;4;Astr;2;1,8283;True
100;4;Astr;2;0,8733;False
100;4;Astr;2;1,3659;True
100;4;Astr;2;0,5491;True
100;4;Astr;2;0,8856;True
100;4;Astr;2;0,1407;True
100;4;Astr;2;0,2726;True
100;4;Astr;2;1,7691;True
100;4;Astr;2;1,0963;True
100;4;Astr;2;1,5755;True
100;4;Astr;2;1,1165;True
100;4;Astr;2;0,7932;True
100;4;Astr;2;1,4724;True
100;4;Astr;2;0,5916;True
100;4;Astr;2;0,562;True
100;4;Astr;2;0,6947;True
100;4;Astr;2;0,8348;True
100;4;Astr;2;1,2538;True
100;4;Astr;2;0,8137;True
100;4;Astr;2;0,4966;True
100;4;Astr;2;0,9908;True
100;4;Astr;2;0,4836;True
100;4;Astr;2;0,9655;True
100;4;Astr;2;1,0553;True
100;4;Astr;2;0,9124;True
100;4;Astr;2;0,2087;True
100;4;Astr;2;0,8995;True
100;4;Astr;2;1,6078;True
100;4;Astr;2;0,0075;False
100;4;Astr;2;0,632;True
100;4;Astr;2;0,6417;True
100;4;Astr;2;0,5172;False
100;4;Astr;2;0,8854;True
100;4;Astr;2;1,3888;True
100;4;Astr;2;1,0281;True
100;4;Astr;2;1,0578;True
100;4;Astr;2;0,1795;False
100;4;Astr;2;1,3366;True
100;4;Astr;2;0,4941;True
100;4;Astr;2;0,9581;True
100;4;Astr;2;0,7325;True
100;4;Astr;2;0,5233;True
100;4;Astr;2;1,089;True
100;4;Astr;2;1,0618;True
100;4;Astr;2;1,0219;True
100;4;Astr;2;0,9948;True
100;4;Astr;2;1,0166;True
100;4;Astr;2;1,0305;True
100;4;Astr;2;0,2538;False
100;4;Astr;2;0,6409;True
100;4;Astr;2;0,9343;False
100;4;Astr;2;0,1254;True
100;4;Astr;2;1,3029;True
100;4;Astr;2;0,417;True
100;4;Astr;2;0,4467;True
100;4;Astr;2;1,5478;True
100;4;Astr;2;0,6311;True
100;4;Astr;2;0,9991;True
100;4;Astr;2;1,2289;True
100;4;Astr;2;0,6012;True
100;4;Astr;2;0,139;True
100;4;Astr;2;1,1513;True
100;4;Astr;2;1,4748;True
100;4;Astr;2;0,8392;True
100;4;Astr;2;0,9038;True
100;4;Astr;2;1,1346;True
100;4;Astr;2;1,028;True
100;4;Astr;2;0,7064;True
100;4;Astr;2;0,3413;True
100;4;Astr;2;1,1547;True
100;4;Astr;2;0,9038;True
100;4;Astr;2;0,6628;True
100;4;Astr;2;0,9105;True
100;4;Astr;2;1,4446;True
100;4;Astr;2;0,481;True
100;4;Astr;2;0,1695;True
100;4;Astr;2;1,2521;True
100;4;Astr;2;1,4814;True
100;4;Astr;2;1,2109;True
100;4;Astr;2;0,9979;True
100;4;Astr;2;1,1873;False
100;4;Astr;2;1,5534;True
100;4;Astr;2;0,5125;True
100;4;Astr;2;0,9192;True
100;4;Astr;2;0,8201;True
100;4;Astr;2;1,3606;True
100;4;Astr;2;1,5256;True
100;4;Astr;2;0,9416;True
100;4;Astr;2;1,0001;True
100;4;Astr;2;0,3497;True
100;4;Astr;3;1,5153;True
100;4;Astr;3;1,063;True
100;4;Astr;3;0,4646;True
100;4;Astr;3;1,272;True
100;4;Astr;3;0,6174;True
100;4;Astr;3;1,0711;True
100;4;Astr;3;1,4288;True
100;4;Astr;3;0,0077;False
100;4;Astr;3;1,3451;True
100;4;Astr;3;0,7656;True
100;4;Astr;3;0,231;True
100;4;Astr;3;1,3986;True
100;4;Astr;3;0,0084;False
100;4;Astr;3;0,2815;True
100;4;Astr;3;1,2584;True
100;4;Astr;3;0,9642;True
100;4;Astr;3;0,6483;True
100;4;Astr;3;1,1453;True
100;4;Astr;3;0,8638;True
100;4;Astr;3;0,8108;True
100;4;Astr;3;0,5765;True
100;4;Astr;3;0,6251;True
100;4;Astr;3;1,0524;True
100;4;Astr;3;0,9463;True
100;4;Astr;3;0,6903;True
100;4;Astr;3;1,6632;True
100;4;Astr;3;0,7753;True
100;4;Astr;3;0,4569;True
100;4;Astr;3;0,856;True
100;4;Astr;3;0,579;True
100;4;Astr;3;0,7368;True
100;4;Astr;3;1,0851;True
100;4;Astr;3;0,4788;True
100;4;Astr;3;1,1006;True
100;4;Astr;3;0,4003;True
100;4;Astr;3;1,499;True
100;4;Astr;3;1,1877;True
100;4;Astr;3;0,6345;True
100;4;Astr;3;0,9887;True
100;4;Astr;3;1,7156;True
100;4;Astr;3;0,4421;True
100;4;Astr;3;1,2354;True
100;4;Astr;3;1,2389;True
100;4;Astr;3;0,5262;True
100;4;Astr;3;0,8717;True
100;4;Astr;3;0,3859;True
100;4;Astr;3;1,2613;True
100;4;Astr;3;0,9561;True
100;4;Astr;3;0,8953;True
100;4;Astr;3;1,2689;True
100;4;Astr;3;1,7638;True
100;4;Astr;3;1,4433;True
100;4;Astr;3;0,2233;True
100;4;Astr;3;1,2921;True
100;4;Astr;3;0,7166;True
100;4;Astr;3;0,5588;True
100;4;Astr;3;0,4181;True
100;4;Astr;3;1,048;True
100;4;Astr;3;1,3246;True
100;4;Astr;3;1,8036;True
100;4;Astr;3;0,1356;True
100;4;Astr;3;1,2841;True
100;4;Astr;3;0,4724;True
100;4;Astr;3;0,1532;True
100;4;Astr;3;0,3214;True
100;4;Astr;3;0,9435;True
100;4;Astr;3;0,2552;True
100;4;Astr;3;0,4939;True
100;4;Astr;3;0,9182;True
100;4;Astr;3;1,1582;True
100;4;Astr;3;1,0363;True
100;4;Astr;3;0,4376;True
100;4;Astr;3;1,4742;True
100;4;Astr;3;1,0636;True
100;4;Astr;3;1,1627;True
100;4;Astr;3;0,8962;True
100;4;Astr;3;0,9931;True
100;4;Astr;3;0,6741;True
100;4;Astr;3;0,4524;True
100;4;Astr;3;1,1171;True
100;4;Astr;3;0,5824;True
100;4;Astr;3;0,979;True
100;4;Astr;3;1,3621;True
100;4;Astr;3;1,5207;True
100;4;Astr;3;1,4255;True
100;4;Astr;3;1,4442;True
100;4;Astr;3;0,7206;True
100;4;Astr;3;1,5328;True
100;4;Astr;3;0,8462;True
100;4;Astr;3;0,7419;True
100;4;Astr;3;1,1469;True
100;4;Astr;3;1,2283;True
100;4;Astr;3;1,0081;True
100;4;Astr;3;0,7996;True
100;4;Astr;3;0,8181;True
100;4;Astr;3;1,4723;True
100;4;Astr;3;1,1618;True
100;4;Astr;3;0,1684;True
100;4;Astr;3;0,6305;True
100;4;Astr;3;0,1923;True
100;4;Astr;5;0,8011;True
100;4;Astr;5;0,532;True
100;4;Astr;5;0,6343;True
100;4;Astr;5;0,6047;True
100;4;Astr;5;1,2042;True
100;4;Astr;5;0,9133;True
100;4;Astr;5;0,8494;True
100;4;Astr;5;1,4133;True
100;4;Astr;5;1,0555;True
100;4;Astr;5;0,614;True
100;4;Astr;5;0,9864;True
100;4;Astr;5;0,4764;True
100;4;Astr;5;0,1301;True
100;4;Astr;5;0,9498;True
100;4;Astr;5;1,0301;True
100;4;Astr;5;0,169;True
100;4;Astr;5;0,9954;True
100;4;Astr;5;0,3559;True
100;4;Astr;5;0,062;True
100;4;Astr;5;0,2405;True
100;4;Astr;5;0,7534;True
100;4;Astr;5;1,1923;True
100;4;Astr;5;1,5018;True
100;4;Astr;5;0,6201;True
100;4;Astr;5;0,5786;True
100;4;Astr;5;0,479;True
100;4;Astr;5;0,6183;True
100;4;Astr;5;1,5873;True
100;4;Astr;5;1,2154;True
100;4;Astr;5;0,5088;True
100;4;Astr;5;0,2691;True
100;4;Astr;5;0,5817;True
100;4;Astr;5;0,9117;True
100;4;Astr;5;0,3999;True
